-9.591312408447265625e-01
-8.016443252563476562e-01
-9.372203946113586426e-01
-9.429067969322204590e-01
-8.908898830413818359e-01
-8.211158514022827148e-01
-7.846186757087707520e-01
-6.602464914321899414e-01
-3.198785781860351562e-01
3.127269148826599121e-01
5.723951458930969238e-01
5.133017301559448242e-01
7.237204313278198242e-01
8.561644554138183594e-01
8.504131436347961426e-01
8.176814317703247070e-01
7.850360274314880371e-01
7.417040467262268066e-01
7.237051725387573242e-01
6.880565285682678223e-01
6.703633069992065430e-01
6.504108309745788574e-01
6.319702863693237305e-01
6.274480819702148438e-01
6.134300827980041504e-01
6.008217334747314453e-01
6.125552058219909668e-01
6.024134755134582520e-01
6.062434911727905273e-01
6.148969531059265137e-01
6.087930798530578613e-01
6.154603362083435059e-01
6.131776571273803711e-01
6.148735284805297852e-01
6.204487085342407227e-01
6.069704294204711914e-01
6.208500266075134277e-01
6.150658130645751953e-01
6.224927902221679688e-01
6.241329312324523926e-01
6.174448132514953613e-01
6.247239708900451660e-01
6.274042725563049316e-01
6.262897253036499023e-01
6.308349967002868652e-01
6.284364461898803711e-01
6.299855113029479980e-01
6.422003507614135742e-01
6.376083493232727051e-01
6.364555358886718750e-01
6.382292509078979492e-01
6.436738967895507812e-01
6.386342048645019531e-01
6.293753385543823242e-01
6.278495192527770996e-01
6.224880814552307129e-01
6.068542599678039551e-01
6.015459895133972168e-01
5.860763788223266602e-01
5.683004856109619141e-01
